urlid,label
5730,0.398
10448,0.853333333333
1452,0.218666666667
6669,0.602434210526
7892,0.596666666667
7859,0.845
5866,0.827
2970,0.814666666667
9609,0.197786921039
893,0.518863636364
4176,0.553
4280,0.177153846154
3970,0.358333333333
4516,0.390833333333
7503,0.559761904762
7955,0.720763157895
9852,0.587608225108
8380,0.512701783769
9284,0.834285714286
10386,0.323088709677
4004,0.685227272727
5328,0.06
9274,0.845
4646,0.795357142857
396,0.801474358974
5513,0.345589525284
4117,0.519062331239
3751,0.195
9767,0.81
1071,0.630535714286
7812,0.742142857143
5059,0.195
2667,0.23
9304,0.225
10385,0.1895
7930,0.659611111111
5225,0.31
9839,0.132352941176
2831,0.456357142857
2387,0.492958333333
3433,0.6055
5101,0.223333333333
6357,0.88
5476,0.38
3807,0.815
10232,0.28
1508,0.5875
6993,0.67281426121
5505,0.197786921039
6009,0.351214285714
5301,0.8825
6766,0.244833333333
2248,0.341607142857
8572,0.165
852,0.441
7871,0.98
6926,0.975
10220,0.515833333333
9007,0.434458333333
6990,0.584541666667
2012,0.638803475936
5645,0.635
9091,0.905
3797,0.533333333333
7201,0.482833333333
672,0.83
1257,0.935
2010,0.241666666667
8222,0.83
9636,0.468333333333
2746,0.282632008009
2919,0.921666666667
5231,0.231
5625,0.268948412698
10254,0.5625
2651,0.285111788618
1740,0.555
3212,0.346666666667
10502,0.225
7139,0.3
7210,0.55625
10049,0.566333333333
1621,0.2925
2301,0.283333333333
5798,0.379166666667
3812,0.995
6190,0.539047619048
5503,0.223852982311
9972,0.27375
5646,0.2415
2003,0.8825
1069,0.12
9656,0.873333333333
279,0.661776315789
4328,0.595636363636
7105,0.587666666667
1643,0.315833333333
3108,0.436875
3106,0.267226190476
1626,0.316326658219
9838,0.267338709677
6994,0.841710526316
3463,0.444714285714
781,0.56
4337,0.0865
1639,0.177666666667
416,0.22
7687,0.716486111111
9610,0.267916666667
2519,0.38
10210,0.11625
8633,0.972410714286
1276,0.7975
4764,0.617236842105
7674,0.915
6550,0.945
3853,0.197786921039
341,0.243333333333
6258,0.441333333333
1884,0.438157983938
2855,0.09625
2196,0.4605
5326,0.49575
6380,0.153972222222
5580,0.362460016835
4563,0.351666666667
10414,0.855
3226,0.544916666667
3175,0.755584415584
9457,0.421666666667
1705,0.34125
5910,0.131666666667
375,0.581071428571
10333,0.658676892552
3852,0.49175
1971,0.306666666667
8720,0.629642857143
1860,0.723974358974
10349,0.77875
4605,0.385
7358,0.620474358974
8258,0.579285714286
5678,0.203
694,0.7475
8482,0.572083333333
1924,0.555833333333
3716,0.7875
3282,0.334262356192
5746,0.409735294118
1518,0.195484848485
8741,0.36
7630,0.562269230769
8276,0.38
6939,0.528142409081
1435,0.393204883826
8157,0.250926739927
1041,0.0898401251526
4478,0.493837121212
8307,0.126176470588
2094,0.84
5916,0.512
9848,0.87
4803,0.38627194698
2147,0.197916666667
295,0.795
861,0.195
3822,0.669
5609,0.759444444444
9450,0.338975490196
4122,0.28125
10558,0.277
4285,0.425
6184,0.675
7295,0.297164473684
1926,0.528333333333
5026,0.282632008009
7952,0.9425
4194,0.4235
639,0.586096938776
2130,0.169209866221
3119,0.540208333333
3251,0.25
5803,0.271666666667
9553,0.282632008009
5937,0.88125
2133,0.302819940476
693,0.35235106383
5944,0.723
2227,0.685
9915,0.410913978495
4044,0.540833333333
6033,0.347
3270,0.696
7050,0.410527027027
6185,0.393204883826
7984,0.668294973327
2109,0.837547169811
2244,0.281666666667
2481,0.3675
4332,0.85233974359
6016,0.339442724703
10162,0.662303571429
2453,0.315081807082
6228,0.19
6166,0.322083333333
1411,0.648619047619
254,0.68875
7479,0.148689393939
1476,0.274583333333
7801,0.558318181818
4988,0.237182400932
4694,0.667835664336
10194,0.434333333333
2574,0.795
8334,0.197786921039
419,0.526
8643,0.457546511628
2548,0.451375
4615,0.75
8772,0.5525
10463,0.92
6756,0.300751341483
1503,0.875
4095,0.282632008009
1723,0.719485407066
8829,0.310833333333
10085,0.40225
4796,0.409082167832
9756,0.4625
2158,0.07
7273,0.03
3056,0.2775
656,0.49925
3074,0.223852982311
4661,0.78875
3958,0.487773357444
4311,0.205
8375,0.970625
7442,0.635
3839,0.439803030303
6179,0.136916666667
3786,0.20039484127
8520,0.435166666667
3664,0.352036796537
2014,0.736428571429
8298,0.89625
4220,0.242845679012
10127,0.835
6182,0.55
3206,0.833125
8503,0.81
5682,0.64
5699,0.2425
6215,0.935
1394,0.195
9582,0.6475
10070,0.773928571429
4940,0.89
4193,0.313108344153
3400,0.375
4785,0.347
7460,0.449676396655
5838,0.766795131846
2503,0.14
2730,0.6825
7156,0.257833333333
5511,0.965
438,0.555
2233,0.572517730496
2016,0.085
139,0.364391025641
384,0.323275510204
2313,0.0866666666667
5145,0.864816017316
7864,0.514666666667
1195,0.87
5365,0.19
6977,0.197584201651
10001,0.174863338416
567,0.4625
9950,0.809166666667
157,0.229166666667
6553,0.6925
7337,0.228333333333
349,0.4175
4874,0.4225
10313,0.906666666667
8421,0.755
9469,0.775
9314,0.80625
3663,0.0915
7216,0.301375
8871,0.197786921039
5743,0.812378841608
2072,0.770833333333
2654,0.210549450549
5908,0.243666666667
9863,0.370833333333
457,0.369743062493
6965,0.15
3030,0.21
7765,0.177916666667
748,0.32
6304,0.174863338416
9606,0.35346031746
10351,0.484166666667
406,0.87
8120,0.305
8486,0.855
6998,0.868333333333
77,0.895
841,0.5115
7709,0.335263888889
7404,0.84125
5606,0.197786921039
965,0.975
3163,0.243571428571
10192,0.458333333333
6163,0.2763125
9865,0.393204883826
9518,0.6625
1267,0.392270021645
2051,0.93
2046,0.353666666667
1464,0.945
2153,0.3275
6612,0.646666666667
4971,0.605
866,0.4075
4124,0.413404761905
5086,0.815
4351,0.58053030303
8101,0.52
7912,0.2895
2504,0.368888888889
2837,0.236666666667
2034,0.282632008009
4844,0.782513513514
7780,0.390762321145
5901,0.239464285714
3296,0.335212126329
7299,0.598727272727
8574,0.700421283635
7472,0.9625
2276,0.41875
5980,0.44
3184,0.186666666667
4359,0.808214285714
1064,0.685
9039,0.253125
6376,0.113510201589
1706,0.7925
7970,0.2775
3540,0.792638888889
1407,0.522281852032
4561,0.358535519126
6691,0.477321428571
7172,0.415
1923,0.375238095238
4407,0.396666666667
6777,0.2695
2600,0.3325
1936,0.2
9778,0.254104554865
2766,0.579444444444
6668,0.645
9013,0.385
4319,0.00916666666667
3263,0.728076923077
1612,0.975
5132,0.451145833333
216,0.765
7232,0.416666666667
9373,0.438423326673
5030,0.850833333333
10107,0.685
8309,0.993333333333
8449,0.6
6961,0.356944444444
4954,0.277931096681
7344,0.393204883826
8146,0.563
1132,0.666274509804
6145,0.97
1353,0.84875
3624,0.965
5058,0.8
9789,0.494864163472
7290,0.2875
8583,0.532647058824
1088,0.868
9210,0.455
8240,0.410722943723
3326,0.215
6315,0.905
8410,0.955
4535,0.120886524823
5991,0.94
1874,0.43125
1898,0.331333333333
3557,0.975
8587,0.580192099567
4190,0.0416666666667
7261,0.6325
6854,0.397583333333
9375,0.761102941176
6317,0.785
7713,0.797761904762
7058,0.806590909091
7628,0.339666666667
3513,0.428
7953,0.62605952381
3445,0.308571428571
8461,0.433333333333
2834,0.295892857143
3414,0.282632008009
9262,0.820625
9235,0.15
3146,0.280994047619
3379,0.413666666667
1701,0.471666666667
5527,0.452595071595
8031,0.78925
4032,0.64
9782,0.627307692308
7656,0.439242857143
2985,0.821517857143
9334,0.6240625
3343,0.29625
4760,0.572
10311,0.437142857143
2609,0.529603174603
5117,0.251482683983
6724,0.91
671,0.946666666667
798,0.263333333333
2341,0.395938596491
4262,0.762083333333
1950,0.8975
799,0.8575
2575,0.7825
660,0.789060606061
6432,0.766547619048
3168,0.6025
7435,0.965
4010,0.9
2882,0.586821428571
5930,0.745833333333
7716,0.04425
4054,0.374705882353
3148,0.280833333333
670,0.25875
3519,0.325
5770,0.425208333333
8876,0.534215909091
8357,0.470477443609
1620,0.799
8558,0.338026315789
6786,0.595409090909
3825,0.233674242424
5857,0.165
7685,0.462833333333
3947,0.391666666667
6449,0.486321608232
8636,0.494864163472
6046,0.536384358289
3205,0.494864163472
9435,0.84
6865,0.354111111111
281,0.967142857143
6922,0.458083333333
3536,0.4225
4555,0.476666666667
5364,0.44003182679
2483,0.338075980392
3524,0.826
3117,0.250093471716
1152,0.302455882353
3912,0.317083333333
1297,0.82625
2896,0.384095238095
5804,0.99375
5722,0.696666666667
189,0.125
2376,0.20039484127
4635,0.591
4801,0.8725
5972,0.341865079365
2461,0.2265
1168,0.195
5136,0.570888888889
7806,0.486321608232
2559,0.512571428571
2139,0.695333333333
10562,0.43
1497,0.720833333333
4757,0.471612997642
1354,0.544166666667
5896,0.945
6453,0.328333333333
1426,0.506138196201
4271,0.443333333333
7673,0.745
7782,0.25
8181,0.443333333333
1797,0.38
8615,0.945
3097,0.495416666667
5306,0.586944444444
9633,0.555
8700,0.306403061224
9876,0.6675
8045,0.282788461538
7750,0.423552836053
6370,0.905
7093,0.58
8018,0.4975
1118,0.465833333333
4849,0.814791666667
9627,0.368619725346
829,0.573888888889
4164,0.118
1707,0.935
6752,0.395612745098
6236,0.325099206349
4052,0.104089026915
5283,0.2025
2856,0.86625
4630,0.416057321316
9563,0.85
6576,0.902553191489
5721,0.352285493827
4305,0.985
8972,0.225714285714
1694,0.69375
3582,0.7075
3913,0.369
470,0.436428571429
4195,0.816634615385
3422,0.239255952381
9744,0.076875
4206,0.44875
7971,0.64375
141,0.193333333333
1994,0.925
1602,0.486321608232
1031,0.431458333333
9150,0.23
8528,0.197786921039
7545,0.384647435897
7448,0.413312679289
1821,0.258333333333
10075,0.421011904762
5242,0.32
822,0.395
4826,0.675416666667
910,0.428125
10147,0.660355477855
2018,0.715666666667
8916,0.17
4880,0.498472222222
184,0.138571428571
6081,0.38125
4281,0.23
7418,0.861553191489
6054,0.405
7972,0.81375
4894,0.855
5313,0.580380116959
5046,0.376949505603
7183,0.494864163472
5347,0.388359649123
5051,0.66438172043
495,0.49
5985,0.91
1227,0.588416666667
7594,0.706607142857
6178,0.3425
9344,0.766083333333
3681,0.784802489177
2805,0.486321608232
8237,0.11
5139,0.84
2347,0.46625
1978,0.225040650407
7824,0.494864163472
873,0.83
2569,0.485833333333
4704,0.9125
6974,0.2625
4454,0.302142857143
35,0.555068965517
8231,0.26
9280,0.3
6567,0.366666666667
2088,0.852
925,0.758295454545
9958,0.1725
5234,0.517361111111
7623,0.769285714286
6074,0.3
8115,0.358529411765
10462,0.529555962315
5008,0.598577540107
1256,0.101666666667
5001,0.470666666667
6885,0.25
7509,0.7
6251,0.87
7250,0.368666666667
9502,0.683939393939
267,0.174863338416
4109,0.515
819,0.288095238095
9397,0.58375
3707,0.311666666667
870,0.71625
10203,0.700421283635
9241,0.49125
5215,0.472142857143
982,0.81
3878,0.285
1847,0.1855
10457,0.690004699248
7811,0.294166666667
6205,0.2105
8311,0.489107142857
7657,0.21
8174,0.505
2119,0.5176875
7893,0.617763157895
7754,0.457125
3684,0.913333333333
3585,0.241666666667
300,0.212
9176,0.788
5879,0.86
1457,0.715833333333
5040,0.754708333333
1862,0.502321428571
9749,0.83
161,0.8
6134,0.636666666667
4995,0.32875
54,0.272333333333
5125,0.423060606061
2032,0.48
8210,0.271
3816,0.571758844226
1769,0.651458333333
6156,0.838263576701
8667,0.69
2974,0.3821875
3417,0.197786921039
2835,0.455833333333
1668,0.483147546898
10028,0.374166666667
5619,0.518939393939
3169,0.606977927216
9153,0.486321608232
8746,0.6525
8049,0.197786921039
10564,0.412777777778
8691,0.486321608232
2765,0.571700757576
52,0.425
2663,0.471
3014,0.85625
9453,0.953233082707
8078,0.211
2356,0.481869047619
7595,0.494864163472
2195,0.615
7633,0.692871621622
1259,0.434772727273
5214,0.470583423929
531,0.376666666667
2398,0.282632008009
5458,0.5405
2794,0.486321608232
153,0.376949505603
256,0.450571428571
8787,0.33125
4496,0.6875
9649,0.488071428571
461,0.11
502,0.0583333333333
529,0.291198717949
5529,0.374045634921
9391,0.895
1032,0.521666999667
9896,0.377333333333
5557,0.408112093059
1836,0.485
3476,0.363684210526
7104,0.196421568627
5480,0.381927489177
1717,0.602916666667
1333,0.94375
1806,0.255
8297,0.6425
2806,0.0686458333333
3407,0.407
10518,0.23678030303
6043,0.230277777778
8857,0.845
8456,0.431754385965
427,0.0962755102041
4028,0.419754954955
1988,0.256278267843
7354,0.188
2393,0.344722222222
452,0.630416666667
5445,0.444166666667
7637,0.81
5486,0.665
4175,0.411666666667
6068,0.111714285714
8968,0.551756944444
9384,0.5175
7470,0.733333333333
9319,0.845267857143
5817,0.749375
10294,0.855833333333
1313,0.522083333333
10181,0.295
5269,0.376949505603
127,0.442916666667
989,0.895
10234,0.525666666667
4799,0.845
3834,0.351960784314
9206,0.155
4753,0.35125
4437,0.386666666667
3520,0.494864163472
10124,0.602192573745
1318,0.564638888889
2055,0.573571428571
690,0.89243902439
1294,0.445166666667
6522,0.768904761905
4453,0.309333333333
624,0.2525
2863,0.895
4922,0.3005
4120,0.46625
8164,0.362403846154
2317,0.436428571429
6058,0.19225
1428,0.545
3577,0.486321608232
5811,0.555916666667
1430,0.6475
4488,0.454265873016
9634,0.780833333333
4482,0.815666666667
4580,0.782291666667
2571,0.287666666667
10499,0.81875
3932,0.428666666667
377,0.865
5851,0.1275
6384,0.94
6470,0.137272727273
8505,0.136076388889
4268,0.614512987013
10397,0.3590625
4309,0.467838709677
1949,0.636416666667
2097,0.4725
9709,0.71
4936,0.425630630631
4033,0.387620505907
3828,0.596489073276
8862,0.258333333333
374,0.46
401,0.753803418803
10015,0.77
7613,0.131833333333
4397,0.935
2329,0.995
4733,0.602192573745
1552,0.6053767507
2486,0.681666666667
940,0.4255
7118,0.891666666667
8060,0.69325
1550,0.4525
6202,0.244193181818
8980,0.855
8162,0.923333333333
10066,0.31625
7981,0.577397260274
7336,0.765
6277,0.498050982801
1670,0.775
6007,0.545833333333
7832,0.651131578947
2612,0.426663214863
8320,0.843818181818
1779,0.915
6107,0.08
2537,0.473854166667
2726,0.855
8717,0.493580645161
2201,0.337
6276,0.390368852459
3293,0.243333333333
7907,0.483712121212
7321,0.0355555555556
840,0.380264041514
1081,0.3325
8289,0.336111111111
343,0.343095238095
8184,0.197786921039
7166,0.775
8805,0.767641941392
9407,0.221009920635
5573,0.347053571429
9330,0.681652777778
2215,0.574333333333
4105,0.272047619048
7699,0.340484848485
5850,0.310256410256
10228,0.880125
638,0.70575
5633,0.306785714286
5919,0.56
4573,0.460395299145
7164,0.72
5093,0.836
9815,0.49625
8411,0.84
8955,0.935
9556,0.348333333333
7349,0.01
8436,0.8825
2631,0.9245
2739,0.7445
3930,0.319213540085
6833,0.52
9186,0.975
3150,0.317916666667
8328,0.562987012987
4006,0.815
3065,0.324102564103
3305,0.503333333333
2506,0.441265666495
9737,0.852321428571
5178,0.18835
9452,0.700421283635
10111,0.649695512821
1652,0.37237704918
10134,0.79
7247,0.558035714286
4363,0.735
1712,0.816923076923
4232,0.433636363636
5626,0.197307692308
3049,0.65
5397,0.282632008009
8637,0.2621875
8785,0.298041666667
4438,0.87
1410,0.6625
6902,0.271204365079
187,0.343666666667
3883,0.675
3988,0.49875
5620,0.22875
2904,0.347698042169
3926,0.260833333333
9020,0.325769230769
2947,0.6945
2364,0.553332936822
5291,0.485557738095
7078,0.254290584416
4477,0.293333333333
4333,0.942410714286
9247,0.598809608894
6957,0.513585407648
7281,0.376333333333
4012,0.455
975,0.913333333333
8037,0.531768336964
10408,0.764642857143
2900,0.4975
6457,0.763
9292,0.333333333333
2115,0.14455202012
9001,0.834866666667
8981,0.38475
6085,0.319191176471
49,0.371666666667
210,0.233210526316
1607,0.413666666667
5256,0.434699261523
3170,0.8025
147,0.65375
7627,0.8925
83,0.347857142857
3686,0.231666666667
5133,0.5555
935,0.0
2875,0.415672043011
7277,0.3725
55,0.825833333333
1253,0.79
3406,0.83
2474,0.9675
8451,0.31
7301,0.747115384615
8466,0.216
7499,0.752857142857
4926,0.780666666667
9033,0.700421283635
3999,0.369569444444
1017,0.228189655172
947,0.600833333333
7798,0.554205128205
6280,0.200833333333
6393,0.2275
8056,0.434583333333
9003,0.22675
4481,0.01
5134,0.44003182679
4804,0.175
34,0.287328767123
5659,0.89
4519,0.25025
6272,0.685277777778
765,0.46125
3752,0.412380952381
1753,0.682964285714
2123,0.116111111111
1802,0.258935323383
7678,0.5375
4547,0.478992305459
3793,0.354375
7453,0.568080357143
5330,0.4133125
4093,0.575227272727
2362,0.433333333333
7116,0.035
3135,0.754166666667
10536,0.159920634921
8484,0.6625
9002,0.394210784314
10204,0.302803030303
7570,0.216141304348
1275,0.7875
3630,0.480833333333
9096,0.419488095238
3475,0.13
4818,0.7975
2019,0.3755
10402,0.349166666667
643,0.375
9927,0.162071428571
2827,0.07
288,0.486321608232
7886,0.734375
6584,0.79
5554,0.736128702545
6329,0.296166666667
1233,0.610243644068
2541,0.494864163472
1150,0.6
8459,0.685571428571
1814,0.448531746032
5564,0.256666666667
4306,0.543194780814
2144,0.258
9792,0.265
4634,0.172
10084,0.567307692308
9847,0.384181034483
8510,0.416333333333
8921,0.4675
2509,0.39
2111,0.530666666667
7505,0.645318627451
556,0.525666666667
9596,0.850833333333
1863,0.459166666667
8172,0.26753968254
8404,0.89
3607,0.785036732456
7802,0.47
3503,0.14329685399
5624,0.355
331,0.767083333333
542,0.8675
9705,0.46347996357
3592,0.281666666667
5018,0.233349156118
5800,0.881666666667
8651,0.305429716117
7600,0.222291666667
9509,0.15
5431,0.282632008009
7454,0.317238095238
8106,0.19
3137,0.718782175341
702,0.527910364146
6287,0.36965194239
5657,0.201071428571
8027,0.15
5350,0.264166666667
30,0.687833333333
2677,0.63
3898,0.221133333333
9451,0.871
9949,0.282632008009
8074,0.376949505603
6618,0.494864163472
8351,0.5475
7861,0.86625
8914,0.506626984127
9820,0.550277777778
9148,0.701666666667
1334,0.388733333333
1684,0.425279411765
6414,0.431297459893
6967,0.3975
1726,0.405
9178,0.360333333333
6642,0.23375
1024,0.8725
6437,0.252083333333
7042,0.7325
5319,0.374045634921
4594,0.654166666667
3702,0.855
4882,0.590760869565
4243,0.510357142857
4750,0.243104395604
5735,0.6
1432,0.307382075472
7576,0.782333333333
7455,0.605111788618
5563,0.364
2291,0.825
5386,0.229833333333
8490,0.562311613475
2357,0.360062015504
5473,0.796527777778
7091,0.709166666667
2464,0.124761904762
2801,0.975
6604,0.695
2122,0.742314814815
4320,0.765
1841,0.419413793103
8129,0.34
3149,0.362352838273
10525,0.775
1869,0.682624458874
8664,0.0
1941,0.4575
5216,0.68
7993,0.145
7327,0.4125
4076,0.1675
6544,0.342409351692
3300,0.303616143281
9139,0.611954954955
6761,0.575889160869
2220,0.314375
5661,0.28130952381
1676,0.387121621622
1572,0.707166666667
9545,0.184333333333
212,0.613666666667
2498,0.486321608232
5758,0.267230392157
241,0.87
7872,0.420583333333
10546,0.376949505603
9615,0.290853658537
882,0.486321608232
5753,0.343333333333
547,0.666078431373
10275,0.333928571429
7686,0.672
6508,0.810961538462
4296,0.76
6625,0.422184820082
404,0.425335820896
1289,0.333
5239,0.512779411765
10261,0.5075
2649,0.345
9886,0.441952380952
5341,0.2825
869,0.595011904762
5533,0.758571428571
1560,0.65
9892,0.282632008009
1933,0.0444166666667
5885,0.1375
7833,0.243854755179
7296,0.4525
7373,0.708333333333
8983,0.0817857142857
5842,0.277333333333
2194,0.24725
132,0.538214285714
2659,0.732142857143
7896,0.271204365079
7887,0.760277777778
5745,0.54
2409,0.843333333333
2253,0.96125
1434,0.648484848485
6946,0.152857142857
6510,0.415535714286
6982,0.4305
8999,0.274142857143
5170,0.306684782609
10158,0.213168831169
234,0.602261904762
9034,0.53402134647
3801,0.59975
3887,0.874545454545
10361,0.588333333333
5385,0.9
6575,0.739583333333
3560,0.197786921039
2112,0.494864163472
4307,0.93
8704,0.87
10476,0.44003182679
4637,0.147142857143
2953,0.807857142857
1320,0.734588235294
3264,0.145
7904,0.885
9144,0.816785714286
4494,0.825
4819,0.533280701754
3781,0.180833333333
3459,0.44003182679
5681,0.277187265918
6507,0.684166666667
3722,0.93
398,0.13125
9377,0.667307692308
978,0.787932692308
3104,0.86
2693,0.3055
3803,0.743333333333
9533,0.893363636364
1173,0.895
10307,0.555
10326,0.344291666667
5113,0.391458333333
1116,0.560833333333
10452,0.738413978495
8013,0.10475
6491,0.17408045977
9906,0.835
7531,0.9325
102,0.349748962446
5233,0.831875
1661,0.68625
8280,0.3685
1000,0.486321608232
3743,0.348666666667
1501,0.7225
3809,0.5915
8647,0.81
1959,0.1
1690,0.494864163472
5498,0.7025
837,0.198333333333
8788,0.8896875
4114,0.59918128655
1413,0.808333333333
6836,0.242738095238
4240,0.34658531746
1908,0.785833333333
5750,0.27547116737
10087,0.375383338186
2680,0.63625
4323,0.6755
4439,0.869166666667
8517,0.521527777778
933,0.82406626506
33,0.825277777778
4295,0.1
3258,0.642613636364
7497,0.0903922644252
9276,0.455303571429
9811,0.251666666667
3833,0.282632008009
7682,0.1985
1748,0.226666666667
3693,0.398333333333
3608,0.509906045752
10230,0.202166666667
5468,0.191129516317
10464,0.95125
6932,0.29
3616,0.74
9603,0.5275
10394,0.619111111111
5509,0.94
3731,0.683
5827,0.17875
10527,0.468541666667
7004,0.974166666667
3210,0.494038461538
59,0.648977272727
2660,0.9025
1909,0.382628546099
8569,0.777153846154
2862,0.2865
5966,0.292678571429
2639,0.494864163472
6838,0.747166666667
9527,0.255
5345,0.756666666667
7702,0.649166666667
3242,0.486321608232
6516,0.263333333333
10412,0.282632008009
8213,0.187888066797
2598,0.7725
6193,0.37
9593,0.8535
6646,0.804
5388,0.409166666667
6413,0.82
1540,0.338611972438
8660,0.4745
2999,0.402704344506
3194,0.3025
9437,0.683461538462
9473,0.483833333333
877,0.165
9640,0.34658531746
4434,0.39
8385,0.452596491228
2542,0.3
3281,0.495267857143
7820,0.282632008009
1418,0.360454545455
6079,0.611666666667
3685,0.311161616162
9361,0.54225
3364,0.539807692308
7495,0.5635
8226,0.775
8043,0.815
9924,0.248666666667
6018,0.116666666667
3,0.282632008009
4592,0.394935897436
10125,0.505
8900,0.49675
7028,0.895
3419,0.69
5514,0.39125
2770,0.41
5007,0.755
1931,0.345208333333
9768,0.494864163472
3337,0.322254901961
703,0.468666666667
6685,0.313765060241
6064,0.405571428571
1881,0.4425
4842,0.511805555556
8432,0.518891025641
3569,0.540955710956
9797,0.319523809524
2829,0.365892857143
3739,0.3075
2128,0.502142857143
2372,0.603
3354,0.271897163121
3321,0.552777777778
8532,0.92
1800,0.718333333333
2560,0.393204883826
3936,0.282632008009
2588,0.64
4890,0.875
8912,0.995
6192,0.34035106383
8658,0.300833333333
5272,0.415
10404,0.640821428571
2299,0.22803030303
9419,0.0903922644252
3018,0.2478125
8642,0.51
6594,0.131178571429
8852,0.849375
9212,0.342954545455
7081,0.604487179487
8469,0.774845238095
1372,0.4725
2514,0.480267857143
2311,0.26
5548,0.481869047619
9024,0.282632008009
10324,0.225
7735,0.125
1488,0.845
9130,0.94
2307,0.563707615767
2374,0.211541666667
10519,0.494864163472
10264,0.644142857143
9908,0.161785587975
1073,0.704642857143
118,0.679666666667
8884,0.3625
242,0.269022774582
6300,0.3765625
5422,0.525
899,0.63875
773,0.439604331836
70,0.866
9249,0.3825
8847,0.197786921039
432,0.36625
468,0.828333333333
7830,0.597291666667
4642,0.695
1782,0.98
8683,0.646111111111
8551,0.537291666667
5224,0.3
922,0.682113095238
757,0.98
1101,0.179166666667
6804,0.33125
9266,0.9
6487,0.282632008009
5627,0.226666666667
4972,0.925
3596,0.824285714286
1420,0.401666666667
10209,0.836666666667
8629,0.488333333333
3147,0.75
9821,0.9575
10377,0.403
456,0.355654761905
9887,0.484166666667
8864,0.5325
5665,0.319394157088
1764,0.31
9198,0.627142857143
7536,0.535773809524
991,0.635357142857
1537,0.282632008009
3450,0.868125
5663,0.776538461538
4221,0.47875
3350,0.469345238095
943,0.343666666667
3203,0.410533364662
1144,0.361666666667
2334,0.571666666667
7074,0.876875
10071,0.8125
7540,0.86625
4143,0.364844444444
6643,0.29830952381
1067,0.25125
6356,0.665
8133,0.223303571429
108,0.254166666667
308,0.282632008009
7432,0.469821428571
2652,0.91
4740,0.81
7048,0.255
490,0.33875
6808,0.486321608232
7990,0.306666666667
4460,0.16
6803,0.669
2414,0.3025
8085,0.190564498934
2031,0.615027472527
8476,0.535
9840,0.91
2853,0.403734920635
8114,0.606666666667
6245,0.637465034965
8918,0.219821428571
2621,0.815
5344,0.546863636364
3775,0.07
631,0.309
10481,0.252857142857
8188,0.905
9830,0.929166666667
5426,0.6375
6688,0.685625
4132,0.93
588,0.669166666667
5600,0.288537162162
4743,0.217359428961
8711,0.197786921039
6039,0.37
4576,0.632
6941,0.54875
10202,0.494083333333
6632,0.84625
1079,0.445263157895
9642,0.501666666667
5401,0.22375
600,0.225
4873,0.415833333333
5558,0.296906689801
483,0.197786921039
10378,0.60375
9004,0.14
2809,0.758214285714
9542,0.66
3215,0.307222222222
6924,0.351666666667
7213,0.69
3105,0.905
9771,0.8575
632,0.837916666667
3232,0.494864163472
1543,0.386083333333
2164,0.860416666667
4559,0.23
9530,0.447916666667
2033,0.330023809524
2842,0.305
4186,0.425833333333
4078,0.2675
8093,0.926
7286,0.675
7044,0.83
9234,0.537708333333
8536,0.370666666667
307,0.351922619048
4382,0.915
1350,0.155652173913
4632,0.628333333333
5639,0.311785714286
6445,0.416666666667
10511,0.135
8601,0.2195
137,0.367738095238
2298,0.79625
8978,0.215
7218,0.433666666667
856,0.339889468691
736,0.23
7719,0.393204883826
3177,0.68675
2564,0.853333333333
3123,0.392767857143
4827,0.337291666667
6386,0.207934782609
708,0.68125
1414,0.583877442002
7190,0.419375
10298,0.494864163472
838,0.552261904762
10145,0.785
3071,0.66875
5329,0.21538408693
462,0.445
9809,0.354583333333
7279,0.795
2707,0.307
3671,0.77
516,0.91
10395,0.291544509947
8167,0.4475
2138,0.506666666667
5192,0.095
1377,0.192666666667
1390,0.212242063492
1244,0.232857142857
8424,0.418925653595
205,0.21375
9592,0.610069444444
116,0.6875
8306,0.174863338416
7649,0.88375
9560,0.496008723835
2102,0.131277472527
10490,0.393204883826
97,0.359444444444
7618,0.473833333333
9413,0.01
6148,0.702166666667
7147,0.905
2430,0.925
7539,0.885
7475,0.628397009967
7796,0.801666666667
1582,0.485333333333
8454,0.301666666667
3164,0.0666666666667
2375,0.835
980,0.36723967918
10233,0.230833333333
2271,0.605765765766
7843,0.2575
6165,0.515
3449,0.8
8757,0.379916666667
9757,0.704659090909
6925,0.548636363636
6191,0.589118421053
6985,0.37
9064,0.197786921039
2691,0.905
657,0.347833333333
858,0.329102564103
6677,0.752818181818
642,0.355833333333
2627,0.162653508772
1569,0.735909090909
3674,0.367
10095,0.45
7423,0.606666666667
4993,0.244833333333
4983,0.050625
7070,0.89875
700,0.95
2447,0.395476190476
2380,0.76
8418,0.700421283635
1288,0.270017316017
9400,0.320833333333
8530,0.162697628458
784,0.469166666667
2969,0.334333333333
892,0.96
5679,0.33675
4650,0.470833333333
994,0.709777777778
9751,0.81
9462,0.31
4958,0.823333333333
506,0.75875
4631,0.211541666667
4321,0.28
5617,0.381845238095
7571,0.678214285714
6873,0.353521103896
7964,0.15375
4567,0.682624458874
7429,0.825
3615,0.227756410256
8744,0.1925
1142,0.362654761905
6189,0.1625
3411,0.389121212121
9133,0.405
5806,0.40875
2385,0.282632008009
801,0.601482142857
4672,0.2405
6530,0.8
260,0.299583333333
6624,0.5665
2001,0.669666666667
8403,0.9875
4935,0.326666666667
7264,0.791744186047
9714,0.816083333333
5903,0.53
3176,0.539333333333
